"show_id","type","title","director","cast","country","date_added","release_year","rating","duration_num","duration_unit","listed_in","description","year_added","month_added"
"s1084","Movie","The Stand-In","Jamie Babbit","Drew Barrymore, Michael Zegen, T.J. Miller, Holland Taylor, Ellie Kemper, Andrew Rannells, Michelle Buteau","United States",2021-04-10,2020,"R",102,"min","Comedies","Her career in shambles, a reclusive movie star hires her stand-in to go to rehab for her, not expecting how much the look-alike will relish the role.",2021,"Apr"
"s1086","Movie","Night in Paradise","Park Hoon-jung","Um Tae-goo, Jeon Yeo-been, Cha Seoung-won, Lee Ki-young, Park Ho-san","South Korea",2021-04-09,2021,"TV-MA",132,"min","Dramas, International Movies","Hiding out in Jeju Island following a brutal tragedy, a wronged mobster with a target on his back connects with a woman who has her own demons.",2021,"Apr"
"s1087","Movie","Ojukokoro: Greed","Dare Olaitan","Seun Ajayi, Zainab Balogun, Sammie Eddie, Linda Ejiofor, Charles Etubiebi, Shawn Faqua, Lord Frank, Ikubese Emmanuel Ifeanyi, Somkele Iyamah, Ali Nuhu, Wale Ojo","Nigeria",2021-04-09,2016,"TV-MA",108,"min","Dramas, International Movies, Thrillers","Down and out of luck, the manager of a shady gas station gets in over his head when he tries to steal from his grubby employers.",2021,"Apr"
"s1088","Movie","Roohi","Hardik Mehta","Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Manav Vij, Sarita Joshi, Anuraag Arora, Alexx O'Nell, Rajesh Jais","India",2021-04-09,2021,"TV-14",133,"min","Comedies, Horror Movies, International Movies","Hired to kidnap a bride, two bumbling pals face a wacky predicament when one falls for their abductee — and the other, for the spirit possessing her.",2021,"Apr"
"s1089","Movie","Thunder Force","Ben Falcone","Melissa McCarthy, Octavia Spencer, Jason Bateman, Bobby Cannavale, Pom Klementieff, Melissa Leo, Taylor Mosby, Marcella Lowery, Melissa Ponzio","United States",2021-04-09,2021,"PG-13",107,"min","Action & Adventure, Comedies","Two childhood best friends reunite as an unlikely crime-fighting superhero duo when one invents a formula that gives ordinary people superpowers.",2021,"Apr"
"s1090","Movie","Two Distant Strangers","Travon Free, Martin Desmond Roe","Joey Bada$$, Andrew Howard, Zaria","United States",2021-04-09,2021,"TV-MA",32,"min","Dramas","In this Oscar-nominated short film, a man trying to go home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.",2021,"Apr"
"s1091","Movie","Story of Kale: When Someone's in Love","Angga Dwimas Sasongko","Ardhito Pramono, Aurélie Moeremans, Arya Saloka, Roy Sungkono, Gilbert Pohan, Azizah Hanum, Tanta Ginting","Indonesia",2021-04-08,2020,"TV-PG",78,"min","Dramas, International Movies, Romantic Movies","After leaving a toxic relationship, Dinda embarks on a romance with Kale, whose view on love soon shatters as he wrestles with his own insecurities.",2021,"Apr"
"s1099","Movie","Mandela","Madonne Ashwin","Yogi Babu, Sheela Rajkumar, Sangili Murugan, G. M. Sundhar","India",2021-04-05,2021,"TV-14",140,"min","Comedies, Dramas, International Movies","Amid a local election with two rivals vying to win by any means necessary, a barber lands in a curiously powerful position as the single deciding vote.",2021,"Apr"
"s1100","Movie","The Fisherman's Diary","Enah Johnscott","Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu","Cameroon",2021-04-04,2020,"TV-MA",143,"min","Dramas, International Movies","Inspired by Nobel Peace Prize winner Malala Yousafzai, a young girl defies the expectations of her father and village to pursue an education",2021,"Apr"
"s1101","Movie","What Lies Below","Braden R. Duemmler","Ema Horvath, Trey Tucker, Mena Suvari, Haskiri Velazquez, Danny Corbo, Olan Montgomery, Troy Iwata","United States",2021-04-04,2020,"TV-MA",88,"min","Horror Movies, Thrillers","Back home at her lake house, a teenager begins to suspect that a sinister force lurks beneath the surface of her mother's too-perfect new lover.",2021,"Apr"
"s1102","Movie","Escape from Planet Earth","Cal Brunker","Rob Corddry, Brendan Fraser, Sarah Jessica Parker, William Shatner, Jessica Alba, Jane Lynch, George Lopez, Sofía Vergara, Craig Robinson, Ricky Gervais, Steve Zahn, Chris Parnell","United States, Canada",2021-04-03,2013,"PG",89,"min","Children & Family Movies, Comedies, Sci-Fi & Fantasy","This all-ages animated comedy follows the adventures of astronaut Scorch Supernova, a hero of the blue aliens who has a vast appetite for adventure.",2021,"Apr"
"s1103","Movie","Accepted","Steve Pink","Justin Long, Jonah Hill, Adam Herschman, Columbus Short, Maria Thayer, Lewis Black, Blake Lively, Mark Derwin, Ann Cusack, Robin Lord Taylor, Hannah Marks, Anthony Heald","United States",2021-04-02,2006,"PG-13",93,"min","Comedies","Rejected by every college he applied to, a high school senior invents a fake university that will fool his parents and help his fellow outcasts.",2021,"Apr"
"s1104","Movie","Air Strike","Xiao Feng","Bruce Willis, Liu Ye, Song Seung-heon, William Chan Wai-ting, Fan Wei, Wu Gang, Ma Su, Janine Chang, Che Yongli, Feng Yuanzheng, Geng Le","China",2021-04-02,2018,"R",97,"min","Action & Adventure, Dramas, International Movies","The residents of Chongqing try to survive Japanese air raids as a U.S. military advisor trains a squadron of Chinese pilots desperate to fight back.",2021,"Apr"
"s1105","Movie","An American Girl: McKenna Shoots for the Stars","Vince Marcello","Jade Pettyjohn, Kerris Dorsey, Nia Vardalos, Ian Ziering, Ysa Penarejo, Cathy Rigby, Kally Berard, Talia Pura, Paula Rivera, George Chiang","United States, Canada",2021-04-02,2012,"TV-Y",94,"min","Children & Family Movies, Comedies, Dramas","A talented young gymnast struggles with her schoolwork and an injury. But with help from her tutor, she gets her confidence back.",2021,"Apr"
"s1106","Movie","Concrete Cowboy","Ricky Staub","Idris Elba, Caleb McLaughlin, Jharrel Jerome, Byron Bowers, Lorraine Toussaint, Method Man, Ivannah Mercedes, Jamil Prattis, Liz Priestley","United Kingdom, United States",2021-04-02,2021,"R",112,"min","Dramas, Independent Movies","Sent to live with his estranged father for the summer, a rebellious teen finds kinship in a tight-knit Philadelphia community of Black cowboys.",2021,"Apr"
"s1107","Movie","Cross: Rise of the Villains","Patrick Durham, Paul G. Volk","Brian Austin Green, Vinnie Jones, Lori Heuring, Richard Grieco, Patrick Durham, Tim Abell, Carson Lee Bradshaw, Manu Intiraymi, Danny Trejo","United States",2021-04-02,2019,"R",100,"min","Action & Adventure","Armed with a mighty ancient amulet, a team of weapons experts joins forces to defend Los Angeles from supervillains with explosive powers of their own.",2021,"Apr"
"s1108","Movie","God Calling","BB Sasore","Zainab Balogun, Karibi Fubara, Diana Egwuatu, Richard Mofe-Damijo, Tina Mba, Onyeka Onwenu, Nkem Owoh, Patrick Diabuah, Ademola Adedoyin, Bikiya Graham Douglas","Nigeria",2021-04-02,2018,"TV-MA",120,"min","Dramas, Faith & Spirituality, International Movies","The loss of a child plunges Sade into a suicidal depression, but her suffering leads to faith – with a little assist from modern technology.",2021,"Apr"
"s1109","Movie","Irul","Naseef Yusuf Izuddin","Fahadh Faasil, Soubin Shahir, Darshana Rajendran","India",2021-04-02,2021,"TV-MA",91,"min","International Movies, Thrillers","When a car breakdown forces a couple to seek shelter in a nearby home, conversations with the stranger inside soon suggest there’s a killer among them.",2021,"Apr"
"s1110","Movie","Just Say Yes","Appie Boudellah, Aram van de Rest","Yolanthe Cabau, Noortje Herlaar, Kim-Lian van der Meij, Nienke Plas, Pip Pellens, Jim Bakkum, Huub Smit, Edwin Jonker","Netherlands",2021-04-02,2021,"TV-MA",98,"min","Comedies, International Movies, Romantic Movies","Incurable romantic Lotte finds her life upended when her plans for a picture-perfect wedding unravel — just as her self-absorbed sister gets engaged.",2021,"Apr"
"s1111","Movie","Madame Claude","Sylvie Verheyde","Karole Rocher, Garance Marillier, Roschdy Zem, Pierre Deladonchamps, Liah O'Prey, Paul Hamy, Mylène Jampanoï, Hafsia Herzi, Regina Anikiy, Annabelle Belmondo, Joséphine de La Baume","France",2021-04-02,2021,"TV-MA",113,"min","Dramas, International Movies","In 1960s Paris, Madame Claude's influence extends beyond the world of sex work — until an affluent young woman threatens to change everything.",2021,"Apr"
"s1112","Movie","Wild Child","Nick Moore","Emma Roberts, Kimberley Nixon, Juno Temple, Linzey Cocker, Sophie Wu, Alex Pettyfer, Georgia King, Natasha Richardson, Aidan Quinn, Lexi Ainsworth","United States, United Kingdom, France",2021-04-02,2008,"PG-13",98,"min","Comedies, Romantic Movies","Accustomed to getting her way, a wealthy teenage girl from Los Angeles is sent to a strict boarding school in England to clean up her act.",2021,"Apr"
"s1113","Movie","Woody Woodpecker","Alex Zamm","Timothy Omundson, Thaila Ayala, Eric Bauza, Graham Verchere, Jordana Largy, Scott McNeil, Adrian Glynn McMorran, Chelsea Miller, Sean Tyson","United States",2021-04-02,2017,"PG",91,"min","Children & Family Movies, Comedies","A rascally bird with a distinctive laugh pecks back with a vengeance when his forest habitat is threatened by a slick lawyer building his dream home.",2021,"Apr"
"s1114","Movie","2012","Roland Emmerich","John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton, Oliver Platt, Tom McCarthy, Woody Harrelson, Danny Glover, Liam James, Morgan Lily","United States",2021-04-01,2009,"PG-13",158,"min","Action & Adventure, Sci-Fi & Fantasy","When a flood of natural disasters begins to destroy the world, a divorced dad desperately tries to save his family by outrunning the cataclysmic chaos.",2021,"Apr"
"s1115","Movie","3 Idiots","Rajkumar Hirani","Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey","India",2021-04-01,2009,"PG-13",164,"min","Comedies, Dramas, International Movies","While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system.",2021,"Apr"
"s1116","Movie","Ferrari Ki Sawaari","Rajesh Mapuskar","Sharman Joshi, Boman Irani, Ritwik Sahore, Paresh Rawal, Deepak Shirke, Satyadeep Misra, Aakash Dabhade, Nilesh Diwekar, Vidya Balan","India",2021-04-01,2012,"TV-PG",133,"min","Comedies, International Movies, Sports Movies","A father winds up involved with a stolen Ferrari as he tries to acquire the money to send his son to the leading cricket academy.",2021,"Apr"
"s1119","Movie","Insidious","James Wan","Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey, Leigh Whannell, Angus Sampson, Andrew Astor, Joseph Bishara","United States, Canada",2021-04-01,2010,"PG-13",103,"min","Horror Movies, Thrillers","A family moves into a new home, where their son falls into a coma and eerie events begin to reveal something far more sinister is lurking in the house.",2021,"Apr"
"s1120","Movie","Into the Grizzly Maze","David Hackl","James Marsden, Thomas Jane, Billy Bob Thornton, Piper Perabo, Scott Glenn, Michaela McManus, Adam Beach, Kelly Curran","United States, Canada",2021-04-01,2015,"R",90,"min","Action & Adventure, Horror Movies","Estranged brothers Beckett and Rowan reunite in the Alaskan wild to confront a savage grizzly bear wreaking havoc on their hometown.",2021,"Apr"
"s1121","Movie","Kingsglaive: Final Fantasy XV","Takeshi Nozue","Aaron Paul, Lena Headey, Sean Bean, Adrian Bouchet, Liam Mulvey, Alexa Kahn, Todd Haberkorn, John DeMita, David Gant, Darin De Paul","Japan, United States",2021-04-01,2016,"PG-13",116,"min","Action & Adventure, Sci-Fi & Fantasy","King Regis of Lucis orders his Kingsglaive warriors to stop the army of Niflheim before it invades and steals the crystal that gives Lucis its power.",2021,"Apr"
"s1122","Movie","Legally Blonde","Robert Luketic","Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis, Victor Garber, Jennifer Coolidge","United States",2021-04-01,2001,"PG-13",96,"min","Comedies, Romantic Movies","When dazzling L.A. sorority girl Elle Woods gets dumped by her snobby boyfriend, she decides to win him back by following him to Harvard Law School.",2021,"Apr"
"s1123","Movie","Madam Chief Minister","Subhash Kapoor","Richa Chadda, Saurabh Shukla, Manav Kaul, Shubrajyoti Barat, Akshay Oberoi, Boloram Das, Nikhil Vijay, Raviza Chauhan","India",2021-04-01,2020,"TV-14",121,"min","Dramas, International Movies","Rising from disadvantage to become a state leader, a tenacious politician learns that with great power comes great responsibility, ruthlessness and risk.",2021,"Apr"
"s1125","Movie","Maximum Risk","Ringo Lam","Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier, Paul Ben-Victor, Frank Senger, Stéphane Audran","United States",2021-04-01,1996,"R",101,"min","Action & Adventure","After discovering he's a twin when a look-alike turns up dead, a French cop assumes his brother's identity to uncover the truth and seek vengeance.",2021,"Apr"
"s1127","Movie","My Fair Lady","George Cukor","Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfred Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Mona Washbourne, Isobel Elsom, John Holland, Alan Napier, Marni Nixon","United States",2021-04-01,1964,"G",173,"min","Classic Movies, Music & Musicals","When a Cockney flower girl takes elocution lessons from an aloof professor, he decides to introduce her to high society, transforming both their lives.",2021,"Apr"
"s1129","Movie","S.W.A.T.: Under Siege","Tony Giglio","Sam Jaeger, Michael Jai White, Adrianne Palicki, Ty Olsson, Kyra Zagorsky, Olivia Cheng, Lisa Chandler, Monique Ganderton, Matthew Marsden, Chris Gauthier","United States",2021-04-01,2017,"R",89,"min","Action & Adventure, International Movies","When a S.W.A.T. team takes in a mysterious, high-profile prisoner, international threats unleash a barrage of attacks on their compound to retrieve him.",2021,"Apr"
"s1132","Movie","Seven Souls in the Skull Castle: Season Flower","Hidenori Inoue","Shun Oguri, Koji Yamamoto, Songha, Ryo, Munetaka Aoki, Nana Seino, Yoshimasa Kondo, Arata Furuta","Japan",2021-04-01,2017,"TV-14",181,"min","Action & Adventure, Dramas, International Movies","Japan, 1590. Wandering samurai band together to take on the lord of Skull Castle in this “Flower” version of the bold show performed in a 360º theater.",2021,"Apr"
"s1134","Movie","Sniper: Ghost Shooter","Don Michael Paul","Chad Michael Collins, Billy Zane, Dennis Haysbert, Nick Gomez, Ravil Isyanov, Stephanie Vogt, Navid Negahban, Presciliana Esparolini, Enoch Frost","United States",2021-04-01,2016,"R",99,"min","Action & Adventure","Snipers ordered to protect a gas pipeline from terrorists suspect a security breach when they're targeted by a ghost shooter who knows their location.",2021,"Apr"
"s1135","Movie","Starship Troopers: Traitor of Mars","Shinji Aramaki, Masaru Matsumoto","Casper Van Dien, Dina Meyer, DeRay Davis, Justin Doran, Luci Christian, Emily Neves, Scott Gibbs, Juliet Simmons, Chris Gibson, Greg Ayres","United States, Japan",2021-04-01,2017,"R",88,"min","Action & Adventure, Sci-Fi & Fantasy","When a corrupt official plans to sabotage the planet Mars, it’s up to Rico and a group of fresh recruits to fend off a surprise bug attack on their own.",2021,"Apr"
"s1136","Movie","Takers","John Luessenhop","Matt Dillon, Paul Walker, Chris Brown, Idris Elba, Jay Hernandez, Hayden Christensen, Michael Ealy, T.I., Marianne Jean-Baptiste, Zoe Saldana, Steve Harris, Johnathon Schaech","United States",2021-04-01,2010,"PG-13",107,"min","Action & Adventure","An elite crew of bank robbers sets up a daring heist after a former associate persuades them to target an armored car that could be their biggest score.",2021,"Apr"
"s1137","Movie","Tersanjung the Movie","Hanung Bramantyo, Pandu Adjisurya","Clara Bernadeth, Giorgino Abraham, Kevin Ardilova, Nugie, Kinaryosih, Marthino Lio, Djenar Maesa Ayu, Ernanto Kusuma, Sacha Stevenson","Indonesia",2021-04-01,2021,"TV-14",114,"min","Dramas, International Movies, Romantic Movies","After growing up in a tumultuous household, Yura finds herself in a love triangle with two close friends as she faces a personal and financial crisis.",2021,"Apr"
